data;temperatura;flag_t;umr;flag_umr;precipitazione;flag_prec;vvento;flag_vv;dvento;flag_dv;radsolare;flag_rad;pressione;flag_pres;
2022-01-11 08:00:00;11.25;1;67.17;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-11 09:00:00;11.24;1;68.75;1;0.00;1;NaN;6;NaN;6;17.96;1;NaN;6;
2022-01-11 10:00:00;11.82;1;63.26;1;0.00;1;NaN;6;NaN;6;59.44;1;NaN;6;
2022-01-11 11:00:00;12.11;1;62.13;1;0.00;1;NaN;6;NaN;6;132.47;1;NaN;6;
2022-01-11 12:00:00;12.23;1;61.64;1;0.00;1;NaN;6;NaN;6;158.40;1;NaN;6;
2022-01-11 13:00:00;12.28;1;60.63;1;0.00;1;NaN;6;NaN;6;146.83;1;NaN;6;
2022-01-11 14:00:00;12.32;1;61.04;1;0.00;1;NaN;6;NaN;6;122.79;1;NaN;6;
2022-01-11 15:00:00;12.40;1;60.27;1;0.00;1;NaN;6;NaN;6;97.64;1;NaN;6;
2022-01-11 16:00:00;12.45;1;58.83;1;0.00;1;NaN;6;NaN;6;60.98;1;NaN;6;
2022-01-11 17:00:00;12.33;1;57.92;1;0.00;1;NaN;6;NaN;6;16.65;1;NaN;6;
2022-01-11 18:00:00;12.11;1;56.50;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-11 19:00:00;11.91;1;58.57;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-11 20:00:00;11.54;1;58.83;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-11 21:00:00;11.31;1;55.38;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-11 22:00:00;11.41;1;61.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-11 23:00:00;10.14;1;66.45;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 00:00:00;9.33;1;70.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 01:00:00;9.20;1;70.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 02:00:00;9.23;1;67.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 03:00:00;9.51;1;64.79;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 04:00:00;10.00;1;61.11;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-12 05:00:00;8.25;1;66.83;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 06:00:00;7.63;1;68.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 07:00:00;7.18;1;70.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 08:00:00;7.07;1;71.07;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-12 09:00:00;7.10;1;72.22;1;0.00;1;NaN;6;NaN;6;39.93;1;NaN;6;
2022-01-12 10:00:00;8.08;1;70.36;1;0.00;1;NaN;6;NaN;6;114.30;1;NaN;6;
2022-01-12 11:00:00;8.98;1;68.47;1;0.00;1;NaN;6;NaN;6;150.20;1;NaN;6;
2022-01-12 12:00:00;9.38;1;67.32;1;0.00;1;NaN;6;NaN;6;113.58;1;NaN;6;
2022-01-12 13:00:00;10.65;1;64.46;1;0.00;1;NaN;6;NaN;6;97.92;1;NaN;6;
2022-01-12 14:00:00;11.95;1;59.13;1;0.00;1;NaN;6;NaN;6;72.02;1;NaN;6;
2022-01-12 15:00:00;12.00;1;55.95;1;0.00;1;NaN;6;NaN;6;63.27;1;NaN;6;
2022-01-12 16:00:00;12.13;1;58.21;1;0.00;1;NaN;6;NaN;6;56.47;1;NaN;6;
2022-01-12 17:00:00;12.18;1;59.56;1;0.00;1;NaN;6;NaN;6;15.94;1;NaN;6;
2022-01-12 18:00:00;11.99;1;60.48;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-12 19:00:00;11.82;1;56.30;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 20:00:00;11.74;1;55.96;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 21:00:00;11.57;1;55.02;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 22:00:00;11.20;1;56.79;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-12 23:00:00;10.85;1;57.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 00:00:00;10.58;1;53.50;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 01:00:00;10.23;1;54.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 02:00:00;9.89;1;53.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 03:00:00;7.50;1;59.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 04:00:00;6.75;1;65.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 05:00:00;5.88;1;68.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 06:00:00;5.85;1;68.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 07:00:00;5.79;1;67.92;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 08:00:00;5.76;1;68.42;1;0.00;1;NaN;6;NaN;6;7.40;1;NaN;6;
2022-01-13 09:00:00;6.30;1;63.97;1;0.00;1;NaN;6;NaN;6;101.45;1;NaN;6;
2022-01-13 10:00:00;7.04;1;59.78;1;0.00;1;NaN;6;NaN;6;77.95;1;NaN;6;
2022-01-13 11:00:00;8.56;1;52.30;1;0.00;1;NaN;6;NaN;6;73.15;1;NaN;6;
2022-01-13 12:00:00;9.85;1;42.81;1;0.00;1;NaN;6;NaN;6;184.51;1;NaN;6;
2022-01-13 13:00:00;11.00;1;41.86;1;0.00;1;NaN;6;NaN;6;156.72;1;NaN;6;
2022-01-13 14:00:00;10.20;1;38.36;1;0.00;1;NaN;6;NaN;6;48.68;1;NaN;6;
2022-01-13 15:00:00;10.15;1;38.54;1;0.00;1;NaN;6;NaN;6;39.29;1;NaN;6;
2022-01-13 16:00:00;10.25;1;38.38;1;0.00;1;NaN;6;NaN;6;28.45;1;NaN;6;
2022-01-13 17:00:00;10.14;1;37.80;1;0.00;1;NaN;6;NaN;6;10.72;1;NaN;6;
2022-01-13 18:00:00;10.12;1;36.32;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 19:00:00;10.28;1;35.66;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 20:00:00;10.11;1;46.43;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 21:00:00;8.00;1;50.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 22:00:00;6.84;1;52.77;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-13 23:00:00;6.59;1;52.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 00:00:00;6.37;1;56.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 01:00:00;5.96;1;64.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 02:00:00;5.85;1;68.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 03:00:00;5.90;1;70.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 04:00:00;5.76;1;71.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 05:00:00;5.68;1;71.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 06:00:00;5.65;1;71.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 07:00:00;5.56;1;72.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 08:00:00;5.64;1;73.06;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-14 09:00:00;6.41;1;72.60;1;0.00;1;NaN;6;NaN;6;77.86;1;NaN;6;
2022-01-14 10:00:00;7.73;1;67.46;1;0.00;1;NaN;6;NaN;6;87.38;1;NaN;6;
2022-01-14 11:00:00;9.10;1;62.97;1;0.00;1;NaN;6;NaN;6;70.32;1;NaN;6;
2022-01-14 12:00:00;10.77;1;58.56;1;0.00;1;NaN;6;NaN;6;196.75;1;NaN;6;
2022-01-14 13:00:00;12.28;1;55.03;1;0.00;1;NaN;6;NaN;6;153.96;1;NaN;6;
2022-01-14 14:00:00;12.11;1;55.83;1;0.00;1;NaN;6;NaN;6;54.96;1;NaN;6;
2022-01-14 15:00:00;12.42;1;56.76;1;0.00;1;NaN;6;NaN;6;46.32;1;NaN;6;
2022-01-14 16:00:00;11.96;1;64.56;1;0.00;1;NaN;6;NaN;6;31.67;1;NaN;6;
2022-01-14 17:00:00;11.36;1;61.12;1;0.00;1;NaN;6;NaN;6;11.62;1;NaN;6;
2022-01-14 18:00:00;10.27;1;60.29;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-14 19:00:00;9.49;1;59.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 20:00:00;9.22;1;59.31;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 21:00:00;9.22;1;55.97;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 22:00:00;9.34;1;49.63;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-14 23:00:00;9.44;1;46.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 00:00:00;9.35;1;44.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 01:00:00;9.48;1;45.48;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 02:00:00;9.37;1;47.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 03:00:00;9.14;1;49.54;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 04:00:00;9.15;1;50.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 05:00:00;9.28;1;51.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 06:00:00;8.98;1;54.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 07:00:00;8.85;1;57.83;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 08:00:00;8.94;1;60.37;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-15 09:00:00;9.95;1;59.71;1;0.00;1;NaN;6;NaN;6;115.61;1;NaN;6;
2022-01-15 10:00:00;11.54;1;56.15;1;0.00;1;NaN;6;NaN;6;102.58;1;NaN;6;
2022-01-15 11:00:00;12.86;1;54.19;1;0.00;1;NaN;6;NaN;6;63.49;1;NaN;6;
2022-01-15 12:00:00;14.26;1;53.03;1;0.00;1;NaN;6;NaN;6;198.43;1;NaN;6;
2022-01-15 13:00:00;15.34;1;54.32;1;0.00;1;NaN;6;NaN;6;146.52;1;NaN;6;
2022-01-15 14:00:00;14.06;1;62.53;1;0.00;1;NaN;6;NaN;6;44.15;1;NaN;6;
2022-01-15 15:00:00;14.24;1;62.18;1;0.00;1;NaN;6;NaN;6;35.63;1;NaN;6;
2022-01-15 16:00:00;13.84;1;61.80;1;0.00;1;NaN;6;NaN;6;26.30;1;NaN;6;
2022-01-15 17:00:00;12.98;1;65.66;1;0.00;1;NaN;6;NaN;6;10.41;1;NaN;6;
2022-01-15 18:00:00;12.52;1;70.09;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 19:00:00;11.81;1;77.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 20:00:00;10.82;1;75.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 21:00:00;10.17;1;81.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 22:00:00;10.27;1;83.93;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-15 23:00:00;9.81;1;83.13;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 00:00:00;9.36;1;82.71;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 01:00:00;9.18;1;82.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 02:00:00;8.92;1;81.95;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 03:00:00;8.63;1;82.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 04:00:00;8.48;1;82.34;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 05:00:00;8.43;1;81.30;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 06:00:00;8.60;1;79.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 07:00:00;8.67;1;74.95;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 08:00:00;8.60;1;73.55;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-16 09:00:00;9.79;1;72.57;1;0.00;1;NaN;6;NaN;6;118.38;1;NaN;6;
2022-01-16 10:00:00;11.73;1;68.06;1;0.00;1;NaN;6;NaN;6;117.69;1;NaN;6;
2022-01-16 11:00:00;11.37;1;72.16;1;0.00;1;NaN;6;NaN;6;64.62;1;NaN;6;
2022-01-16 12:00:00;12.14;1;70.76;1;0.00;1;NaN;6;NaN;6;200.25;1;NaN;6;
2022-01-16 13:00:00;14.72;1;65.79;1;0.00;1;NaN;6;NaN;6;144.07;1;NaN;6;
2022-01-16 14:00:00;12.29;1;73.44;1;0.00;1;NaN;6;NaN;6;46.77;1;NaN;6;
2022-01-16 15:00:00;12.27;1;75.72;1;0.00;1;NaN;6;NaN;6;39.05;1;NaN;6;
2022-01-16 16:00:00;12.20;1;75.95;1;0.00;1;NaN;6;NaN;6;29.33;1;NaN;6;
2022-01-16 17:00:00;11.85;1;76.06;1;0.00;1;NaN;6;NaN;6;11.95;1;NaN;6;
2022-01-16 18:00:00;10.80;1;78.62;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-16 19:00:00;10.01;1;82.66;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 20:00:00;9.36;1;84.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 21:00:00;8.14;1;83.72;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 22:00:00;7.20;1;84.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-16 23:00:00;7.61;1;83.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 00:00:00;7.98;1;79.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 01:00:00;7.64;1;77.31;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 02:00:00;7.97;1;71.86;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 03:00:00;7.65;1;73.54;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 04:00:00;7.14;1;75.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 05:00:00;6.62;1;77.32;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 06:00:00;7.97;1;78.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 07:00:00;8.88;1;75.32;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 08:00:00;8.24;1;81.66;1;0.00;1;NaN;6;NaN;6;5.27;1;NaN;6;
2022-01-17 09:00:00;8.92;1;87.21;1;0.00;1;NaN;6;NaN;6;74.90;1;NaN;6;
2022-01-17 10:00:00;10.55;1;82.84;1;0.00;1;NaN;6;NaN;6;109.04;1;NaN;6;
2022-01-17 11:00:00;11.88;1;73.20;1;0.00;1;NaN;6;NaN;6;78.45;1;NaN;6;
2022-01-17 12:00:00;13.13;1;66.28;1;0.00;1;NaN;6;NaN;6;201.67;1;NaN;6;
2022-01-17 13:00:00;14.10;1;62.09;1;0.00;1;NaN;6;NaN;6;149.59;1;NaN;6;
2022-01-17 14:00:00;13.57;1;60.84;1;0.00;1;NaN;6;NaN;6;73.85;1;NaN;6;
2022-01-17 15:00:00;13.17;1;61.03;1;0.00;1;NaN;6;NaN;6;78.33;1;NaN;6;
2022-01-17 16:00:00;13.36;1;56.82;1;0.00;1;NaN;6;NaN;6;77.67;1;NaN;6;
2022-01-17 17:00:00;12.70;1;66.95;1;0.00;1;NaN;6;NaN;6;28.99;1;NaN;6;
2022-01-17 18:00:00;12.18;1;70.22;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-17 19:00:00;11.55;1;70.85;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 20:00:00;10.94;1;68.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 21:00:00;9.98;1;72.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 22:00:00;9.47;1;75.37;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-17 23:00:00;9.06;1;75.29;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 00:00:00;8.68;1;76.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 01:00:00;8.42;1;76.92;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 02:00:00;8.34;1;78.10;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 03:00:00;8.19;1;77.75;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 04:00:00;8.26;1;75.90;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 05:00:00;8.18;1;73.58;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 06:00:00;8.18;1;70.77;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 07:00:00;8.47;1;71.54;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 08:00:00;8.70;1;72.59;1;0.00;1;NaN;6;NaN;6;5.14;1;NaN;6;
2022-01-18 09:00:00;9.43;1;70.57;1;0.00;1;NaN;6;NaN;6;99.30;1;NaN;6;
2022-01-18 10:00:00;10.95;1;65.08;1;0.00;1;NaN;6;NaN;6;132.99;1;NaN;6;
2022-01-18 11:00:00;11.13;1;66.49;1;0.00;1;NaN;6;NaN;6;76.64;1;NaN;6;
2022-01-18 12:00:00;12.01;1;65.53;1;0.00;1;NaN;6;NaN;6;215.55;1;NaN;6;
2022-01-18 13:00:00;12.78;1;65.82;1;0.00;1;NaN;6;NaN;6;140.31;1;NaN;6;
2022-01-18 14:00:00;11.69;1;71.83;1;0.00;1;NaN;6;NaN;6;51.79;1;NaN;6;
2022-01-18 15:00:00;11.44;1;71.11;1;0.00;1;NaN;6;NaN;6;40.68;1;NaN;6;
2022-01-18 16:00:00;11.58;1;55.51;1;0.00;1;NaN;6;NaN;6;29.27;1;NaN;6;
2022-01-18 17:00:00;11.38;1;53.62;1;0.00;1;NaN;6;NaN;6;12.50;1;NaN;6;
2022-01-18 18:00:00;10.94;1;56.81;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-18 19:00:00;10.40;1;59.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 20:00:00;9.31;1;62.54;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 21:00:00;8.86;1;66.72;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 22:00:00;8.51;1;68.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-18 23:00:00;8.06;1;70.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 00:00:00;7.71;1;72.72;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 01:00:00;7.50;1;72.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 02:00:00;7.46;1;71.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 03:00:00;6.72;1;73.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 04:00:00;6.30;1;75.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 05:00:00;6.16;1;76.69;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 06:00:00;5.88;1;75.58;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 07:00:00;5.78;1;72.89;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 08:00:00;5.76;1;70.83;1;0.00;1;NaN;6;NaN;6;5.42;1;NaN;6;
2022-01-19 09:00:00;7.04;1;66.14;1;0.00;1;NaN;6;NaN;6;116.13;1;NaN;6;
2022-01-19 10:00:00;9.42;1;58.88;1;0.00;1;NaN;6;NaN;6;145.80;1;NaN;6;
2022-01-19 11:00:00;10.01;1;54.35;1;0.00;1;NaN;6;NaN;6;67.03;1;NaN;6;
2022-01-19 12:00:00;11.03;1;53.07;1;0.00;1;NaN;6;NaN;6;231.94;1;NaN;6;
2022-01-19 13:00:00;12.61;1;53.32;1;0.00;1;NaN;6;NaN;6;135.05;1;NaN;6;
2022-01-19 14:00:00;10.79;1;59.53;1;0.00;1;NaN;6;NaN;6;46.41;1;NaN;6;
2022-01-19 15:00:00;10.77;1;48.02;1;0.00;1;NaN;6;NaN;6;37.39;1;NaN;6;
2022-01-19 16:00:00;10.54;1;41.94;1;0.00;1;NaN;6;NaN;6;27.08;1;NaN;6;
2022-01-19 17:00:00;10.05;1;43.15;1;0.00;1;NaN;6;NaN;6;11.70;1;NaN;6;
2022-01-19 18:00:00;9.15;1;49.20;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-19 19:00:00;8.09;1;54.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 20:00:00;6.79;1;58.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 21:00:00;6.06;1;61.69;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 22:00:00;5.62;1;64.43;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-19 23:00:00;5.34;1;66.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 00:00:00;5.60;1;65.90;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 01:00:00;6.60;1;62.03;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 02:00:00;6.10;1;62.87;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 03:00:00;5.70;1;64.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 04:00:00;5.69;1;65.50;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 05:00:00;5.54;1;66.26;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 06:00:00;5.45;1;66.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 07:00:00;5.68;1;66.90;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 08:00:00;6.32;1;64.72;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-20 09:00:00;6.87;1;63.63;1;0.00;1;NaN;6;NaN;6;71.17;1;NaN;6;
2022-01-20 10:00:00;8.63;1;58.49;1;0.00;1;NaN;6;NaN;6;87.39;1;NaN;6;
2022-01-20 11:00:00;10.33;1;53.94;1;0.00;1;NaN;6;NaN;6;95.00;1;NaN;6;
2022-01-20 12:00:00;12.98;1;46.70;1;0.00;1;NaN;6;NaN;6;250.91;1;NaN;6;
2022-01-20 13:00:00;15.88;1;39.65;1;0.00;1;NaN;6;NaN;6;211.45;1;NaN;6;
2022-01-20 14:00:00;14.76;1;43.66;1;0.00;1;NaN;6;NaN;6;104.78;1;NaN;6;
2022-01-20 15:00:00;14.41;1;45.39;1;0.00;1;NaN;6;NaN;6;82.89;1;NaN;6;
2022-01-20 16:00:00;13.80;1;47.62;1;0.00;1;NaN;6;NaN;6;53.13;1;NaN;6;
2022-01-20 17:00:00;13.14;1;52.70;1;0.00;1;NaN;6;NaN;6;10.64;1;NaN;6;
2022-01-20 18:00:00;12.19;1;63.20;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-20 19:00:00;11.48;1;66.03;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 20:00:00;10.82;1;66.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 21:00:00;10.37;1;69.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 22:00:00;9.84;1;70.79;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-20 23:00:00;9.78;1;70.10;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 00:00:00;9.11;1;70.72;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 01:00:00;9.46;1;69.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 02:00:00;9.06;1;69.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 03:00:00;8.19;1;71.48;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 04:00:00;8.38;1;71.77;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 05:00:00;9.23;1;69.33;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 06:00:00;9.50;1;67.26;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 07:00:00;9.21;1;67.19;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-01-21 08:00:00;8.47;1;70.07;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-01-21 09:00:00;9.52;1;67.80;1;0.00;1;NaN;6;NaN;6;93.52;1;NaN;6;
2022-01-21 10:00:00;11.68;1;62.93;1;0.00;1;NaN;6;NaN;6;212.05;1;NaN;6;
2022-01-21 11:00:00;10.88;1;70.37;1;0.00;1;NaN;6;NaN;6;113.69;1;NaN;6;
2022-01-21 12:00:00;10.84;1;74.43;1;0.00;1;NaN;6;NaN;6;158.74;1;NaN;6;
2022-01-21 13:00:00;11.41;1;69.58;1;0.00;1;NaN;6;NaN;6;165.75;1;NaN;6;
2022-01-21 14:00:00;10.20;1;75.34;1;0.00;1;NaN;6;NaN;6;55.08;1;NaN;6;
2022-01-21 15:00:00;8.92;1;78.45;1;0.20;1;NaN;6;NaN;6;29.56;1;NaN;6;
